name,country_codes,avg_estimated_travel_time,security_deposit,weekly_price,monthly_price,price,Id,
Hono Kai # C10,US,-7.5,NULL,NULL,NULL,212,1584,
Avcılar E5 üzeri metrobüs& pelican yanı lüks daire,TR,1.838541667,NULL,NULL,NULL,148,1585,
Sunny quite room in Kadıköy,TR,1.838541667,0,NULL,NULL,148,1586,
House with Park View in Beyoğlu (Taksim),TR,1.838541667,NULL,NULL,NULL,132,1587,
"LARGE CONDO ON THE BEACH IN KIHEI, MAUI A306",US,-7.5,0,NULL,NULL,212,1588,
Kapila Gardens Glamping - On Private Mango Orchard,US,-7.5,0,NULL,NULL,25,1589,
Kona Bali Kai 303.Absolute Oceanfront!,US,-7.5,200,NULL,NULL,229,1590,
Featured on Hawaii 5-0! Hawaiiana 1 BR in Waikiki,US,-7.5,200,NULL,NULL,109,1591,
ayasofya houses 1 Old city,TR,1.838541667,NULL,NULL,9530,195,1592,
Cozy Room in İstanbul,TR,1.838541667,NULL,NULL,NULL,148,1593,
BEŞİKTAŞ CITY CENTER REVERSE DUPLEX,TR,1.838541667,NULL,NULL,NULL,248,1594,
In the centre of the Sydney city Aspire Apartments,AU,1.336805556,1000,NULL,NULL,151,1595,
BAKIRKÖY KİRALIK ODA HAVALİMANINA 10 DAKKA,TR,1.838541667,0,NULL,NULL,90,1596,
Presidential Suite - Home Stay Home Mecidiyeköy,TR,1.838541667,NULL,NULL,NULL,1550,1597,
CLEAN AND SERENE Private Room & Bath,US,-7.5,200,NULL,NULL,75,1598,
Your home in Istanbul,TR,1.838541667,536,NULL,NULL,258,1599,
1+1 Daire,TR,1.838541667,NULL,NULL,NULL,359,1600,
Flat close to Sabiha Gökcen Airport,TR,1.838541667,NULL,1489,3574,359,1601,
Kurtköy Sabiha gökçen havaalanının  yanında,TR,1.838541667,NULL,NULL,NULL,137,1602,
Lovely Hell's Kitchen Studio...,US,-7.5,500,1100,3300,150,1603,
Private room in new apartment,AU,1.336805556,NULL,NULL,NULL,55,1604,
G303 WAIPOULI BEACH ONE BEDROOM SUITE WITH AC,US,-7.5,0,NULL,NULL,296,1605,
Sariyer özel oda,TR,1.838541667,NULL,NULL,NULL,121,1606,
【星禅】设计师原创和风loft设计|罗湖口岸|火车站|东门|国贸|双地铁口|城市夜景|精装一房一厅,CN,2.643518519,0,NULL,NULL,393,1607,
"Comfortable Apartment,Functional ,Economic",TR,1.838541667,0,NULL,NULL,211,1608,
SPECIAL 2b/2b at the Beautiful Tropical Aina Nalu!,US,-7.5,300,NULL,NULL,185,1609,
Wide and cozy room,TR,1.838541667,NULL,NULL,NULL,95,1610,
Historical warm house in Kadikoy.,TR,1.838541667,0,NULL,NULL,58,1611,
Comfortable large single bedroom for female guests,AU,1.336805556,200,250,NULL,50,1612,
Cozy Apartment in center of IstanbulR,TR,1.838541667,0,NULL,NULL,53,1613,
Rent Room from Textile Engineer,TR,1.838541667,NULL,NULL,NULL,153,1614,
Balat dream house + Breakfast,TR,1.838541667,NULL,NULL,NULL,148,1615,
Beautiful SoHo Luxury Apartment,US,-7.5,500,NULL,NULL,249,1616,
Mall of İstanbul,TR,1.838541667,NULL,NULL,NULL,659,1617,
114-Special Well Designed Flat in Beşiktaş,TR,1.838541667,0,NULL,NULL,438,1618,
21 Neiafu by the sea @ Newport Beach,AU,1.336805556,NULL,650,2300,132,1619,
The Bondi Suite - 50 meters to the beach!,AU,1.336805556,150,NULL,NULL,98,1620,
Large sgl rm close to shops/restaurants/transport.,AU,1.336805556,200,NULL,NULL,37,1621,
apartment for 5 person...,TR,1.838541667,NULL,NULL,NULL,295,1622,
Bomonti Lux Apart,TR,1.838541667,NULL,NULL,NULL,295,1623,
Galata - Newly Furnished Flat 1,TR,1.838541667,1489,NULL,NULL,654,1624,
single room,TR,1.838541667,NULL,NULL,NULL,95,1625,
Comfortable queen bed.Walk to Epping station,AU,1.336805556,300,NULL,NULL,43,1626,
Quiet spacious 1 bedroom apartment with parking,AU,1.336805556,0,NULL,NULL,190,1627,
Deluxe Double Suite close Galata Tower,TR,1.838541667,NULL,NULL,NULL,232,1628,
Stylish home at the best place of Istanbul,TR,1.838541667,NULL,NULL,NULL,301,1629,
Cosy & Design Apart with Terrace in Beyoglu,TR,1.838541667,0,NULL,NULL,954,1630,
Executive Room - Golden Rest Hotel,TR,1.838541667,NULL,NULL,NULL,385,1631,
İstanbul Birden fazla bölümden oluşan bina,TR,1.838541667,NULL,NULL,NULL,179,1632,
Deniz Manzarali King Suit,TR,1.838541667,NULL,NULL,NULL,2979,1633,
Rhodes Meriton Apartment,AU,1.336805556,0,NULL,NULL,60,1634,
RARE: Large Room + Big Townhouse = Better Stay,US,-7.5,NULL,506,1995,80,1635,
Lovely apartment in Taksim(Beyoglu) Central,TR,1.838541667,NULL,NULL,NULL,169,1636,
Comfortable Flat with Facilities in Sisli,TR,1.838541667,NULL,NULL,NULL,121,1637,
MECİDİYEKÖY(Şişli) close to Taksim/Beşiktaş,TR,1.838541667,NULL,NULL,NULL,200,1638,
Charming 2 Bedroom by Prospect Park,US,-7.5,NULL,NULL,NULL,200,1639,
Best Location in Istanbul,TR,1.838541667,NULL,NULL,NULL,359,1640,
İstanbul Birden fazla bölümden oluşan bina,TR,1.838541667,NULL,NULL,NULL,79,1641,
Comfortable room center of Taksim and Istiklal St.,TR,1.838541667,0,NULL,NULL,111,1642,
Nişantaşı-Fulya 1+1 daire,TR,1.838541667,NULL,NULL,NULL,264,1643,
Beşiktaş Central 1+1 Fully Fresh New Furnished,TR,1.838541667,0,NULL,NULL,148,1644,
"İstanbul, Fatih,  Beyazıt, Taksim, Eminonu, Balat.",TR,1.838541667,NULL,NULL,NULL,100,1645,
Converted Warehouse Apartment,AU,1.336805556,NULL,850,NULL,90,1646,
Bright Quiet Room in the W Village,US,-7.5,NULL,NULL,NULL,120,1647,
2 bedr apart 5 mins from Airport,TR,1.838541667,536,3365,11883,533,1648,
Koza Park New Luxury Apartment With Balcony.,TR,1.838541667,NULL,NULL,NULL,253,1649,
Perfect for business or small family getaway,AU,1.336805556,150,NULL,NULL,85,1650,
Plantation Style Cottage Walk To The Beach! ICC 34,US,-7.5,0,NULL,NULL,259,1651,
Zwei Zimmer zu vermieten,TR,1.838541667,0,NULL,NULL,237,1652,
Deluxe Oda 401,TR,1.838541667,NULL,NULL,NULL,195,1653,
Central 1+1 Lovely Flat Close to Şişli/Taksim Area,TR,1.838541667,NULL,NULL,NULL,163,1654,
Cihangir merkezde apartman dairesi içinde oda,TR,1.838541667,NULL,NULL,NULL,158,1655,
Luxury Furnished  Residence Flat Teşvikiye Street,TR,1.838541667,NULL,NULL,NULL,902,1656,
Lovely terrace in kadikoy,TR,1.838541667,NULL,NULL,NULL,79,1657,
in the heart of Sydney,AU,1.336805556,0,NULL,NULL,119,1658,
*COSY ROOM with Private Toilet and Balcony,TR,1.838541667,0,NULL,NULL,79,1659,
Özyurtlar N5 Suites,TR,1.838541667,NULL,NULL,NULL,79,1660,
Diğer (uluslararası) Müstakil ev,TR,1.838541667,NULL,NULL,NULL,148,1661,
Shima house taksim Ground floor,TR,1.838541667,NULL,NULL,NULL,211,1662,
Birden fazla bölümden oluşan bina,TR,1.838541667,NULL,NULL,NULL,343,1663,
Private triple  Room in South Wentworthville,AU,1.336805556,200,NULL,NULL,44,1664,
6roomsHouse 5mins toTrainStation near SYD Airport,AU,1.336805556,800,NULL,NULL,428,1665,
Lovely Queen Boutique Hotel Room,TR,1.838541667,NULL,NULL,NULL,301,1666,
Sadece yabancı turistler kalabilir.,TR,1.838541667,NULL,NULL,NULL,63,1667,
4 bedroom duplex apartment near metro station,TR,1.838541667,NULL,NULL,NULL,643,1668,
Kocamustafapaşa’da Bayana Uygun Paylaşımlı Daire.,TR,1.838541667,NULL,NULL,NULL,200,1669,
Summer Holiday - North Balgowlah Family Home,AU,1.336805556,1000,NULL,NULL,800,1670,
"Sweet, Cozy, Heart of Kadikoy Wi-Fi, Apple TV,",TR,1.838541667,NULL,NULL,NULL,121,1671,
milena suites 3,TR,1.838541667,NULL,NULL,NULL,200,1672,
A traditional turkish home in central of Bostancı,TR,1.838541667,NULL,NULL,NULL,95,1673,
Home-Cosy Room ( Only men please ),TR,1.838541667,NULL,NULL,NULL,100,1674,
Metroya 2 dk mesafe ulaşım rahat,TR,1.838541667,0,NULL,NULL,84,1675,
Large spacious clean APT near central station,AU,1.336805556,200,NULL,NULL,125,1676,
Havaalanı na yakın,TR,1.838541667,NULL,NULL,NULL,100,1677,
"Cosy apartment in perfect location, in Cihangir!",TR,1.838541667,NULL,NULL,NULL,179,1678,
"Cozy apartment in Nisantasi,center of Istanbul.",TR,1.838541667,596,NULL,NULL,79,1679,
Superhost* Elegant Ocean View Waikiki Ilikai Hotel,US,-7.5,150,NULL,NULL,199,1680,
"Metro, metrobüs, tramvay, otobüs, dolmuş 1 dakika",TR,1.838541667,NULL,NULL,NULL,264,1681,
【Ebnb】福田口岸温馨两居室,CN,2.643518519,0,NULL,NULL,534,1682,
BEYLİKDÜZÜ TÜYAP FUAR ALANI YANINDA ULAŞIMA YAKIN,TR,1.838541667,NULL,NULL,NULL,174,1683,
Acıbadem Ünv. Kerem Aydınlar Kampüsüne komşu ev,TR,1.838541667,NULL,NULL,NULL,63,1684,
taksim meydanına yürüyerek sadece 3 dakika,TR,1.838541667,NULL,NULL,NULL,401,1685,
Inner-city sanctuary. Trendy area & huge courtyard,AU,1.336805556,0,NULL,NULL,200,1686,
Room in Beyoglu,TR,1.838541667,NULL,NULL,NULL,79,1687,
Cozy house with a amazing Golden Horn seaview.,TR,1.838541667,NULL,NULL,NULL,316,1688,
Dimer Romance  Elegant Apartment AMAZING  DISCOUNT,TR,1.838541667,527,NULL,NULL,395,1689,
Sunny 2br condo for 1-4 travelers!,US,-7.5,200,1017,NULL,142,1690,
Luxurious and Modern Living - Oxford Street,AU,1.336805556,0,NULL,NULL,100,1691,
Panoramic Seaview “Pi(π) House Bosphorus” Cihangir,TR,1.838541667,0,NULL,NULL,464,1692,
"Clean, Convenient and Cosy",AU,1.336805556,NULL,NULL,NULL,70,1693,
ÖRNEK ORGANİSATİON  Touristendienst,TR,1.838541667,NULL,NULL,NULL,111,1694,
The North Bondi Beachshack,AU,1.336805556,NULL,NULL,NULL,210,1695,
One bedroom house with bathroom,AU,1.336805556,NULL,NULL,NULL,50,1696,
İstanbul Galata Residences,TR,1.838541667,NULL,NULL,NULL,79,1697,
Sydney Inner West room. Single or King bed,AU,1.336805556,NULL,NULL,NULL,40,1698,
Alcove Studio in Downtown Manhattan,US,-7.5,300,NULL,NULL,350,1699,
Boutique room with attached private bathroom,AU,1.336805556,0,NULL,NULL,80,1700,
Kuzguncuk paylaşımlı/ Ulaşımı rahat nezih bir semt,TR,1.838541667,NULL,NULL,NULL,90,1701,
Spacious 5 bedroom house - PERFECT LOCATION,AU,1.336805556,0,NULL,NULL,1500,1702,
Cool Elevation - Close to Town - Spacious Ohana,US,-7.5,250,NULL,NULL,67,1703,
1+1 rezidans dairesi kadıköy fikirtepe,TR,1.838541667,NULL,NULL,NULL,148,1704,
North shore Oahu peaceful home,US,-7.5,0,NULL,NULL,133,1705,
Hilton Hawaiian Village Grand Islander 2 bedroom,US,-7.5,0,NULL,NULL,700,1706,
"Stylish, modern, clean house centrally located",AU,1.336805556,150,NULL,NULL,82,1707,
Stylish 2 Bed 2 Bath moments from Pitt Street Mall,AU,1.336805556,150,NULL,NULL,200,1708,
baruk house,TR,1.838541667,NULL,NULL,NULL,100,1709,
Specious 160m apartment,AU,1.336805556,NULL,NULL,NULL,51,1710,
Super cozy and central with a back garden,TR,1.838541667,0,NULL,NULL,53,1711,
A modern room with lovely community,AU,1.336805556,NULL,NULL,NULL,60,1712,
Sultanahamet Old City Two-Bedroom Suites 6 Person,TR,1.838541667,NULL,NULL,NULL,538,1713,
Wonderful room with awesome view,TR,1.838541667,NULL,NULL,NULL,158,1714,
Taksim Hidden Gem - Central Location,TR,1.838541667,518,NULL,NULL,121,1715,
Studio Balcony @ TAKSIM Very Touristic,TR,1.838541667,NULL,NULL,NULL,179,1716,
Sweet Spot's Tropical Cottage & Walk to Beach,US,-7.5,200,NULL,NULL,100,1717,
Furkan Flat 1+ 1 with Swimming Pool,TR,1.838541667,1191,NULL,NULL,148,1718,
FREE Private Tennis Court 10 minutes form Airport,AU,1.336805556,1000,NULL,NULL,109,1719,
Ashifeld 2BR/3mins to train station 全新精品公寓近City,AU,1.336805556,500,NULL,NULL,128,1720,
Cozy bedroom - Upper East Side,US,-7.5,100,NULL,NULL,70,1721,
NEW LISTING! Beautiful family home w/great room & lanai - walk to Anini Beach!,US,-7.5,NULL,NULL,NULL,745,1722,
Ayasofya delux apartmens,TR,1.838541667,NULL,NULL,NULL,359,1723,
Ocean View Bondi Beach,AU,1.336805556,NULL,NULL,NULL,161,1724,
TAMARAMA BEACH  WITH SUNNY BALCONY AND BBQ.,AU,1.336805556,0,NULL,NULL,119,1725,
"taksim square for 5 minutes, ",TR,1.838541667,NULL,NULL,NULL,237,1726,
Nostalgic & Simplicity Style 2BR Darling Harbour,AU,1.336805556,350,NULL,NULL,281,1727,
Honolulu cottage,US,-7.5,NULL,NULL,NULL,55,1728,
Bronte B&B Studio,AU,1.336805556,0,NULL,NULL,154,1729,
3 minutes away from Maltepe Metro St. by walking!,TR,1.838541667,NULL,NULL,NULL,90,1730,
Sydney City PrivateRM203 1min Station 2Bed sleeps4,AU,1.336805556,200,NULL,NULL,108,1731,
"Sands Of Kahana 234 - 2 Bedroom, 2 Bathroom | Sleeps 6",US,-7.5,0,NULL,NULL,515,1732,
"Sands Of Kahana 356 - 3 Bedroom, 2 Bathroom | Sleeps 8",US,-7.5,0,NULL,NULL,509,1733,
Quiet & Gated Split-level guest unit,US,-7.5,0,NULL,NULL,90,1734,
Luxury 2 bed 2 bath 1 parking in Allure Waikiki,US,-7.5,1000,NULL,NULL,160,1735,
Günay Otel,TR,1.838541667,NULL,NULL,NULL,501,1736,
BEAUTIFUL 2-BEDROOM TOWNHOUSE NYC,US,-7.5,500,2100,4300,350,1737,
Outstanding place in Fenerbahçe,TR,1.838541667,NULL,NULL,NULL,554,1738,
Göl kenarında müstakil ev konforu,TR,1.838541667,NULL,NULL,NULL,74,1739,
Private room/shared bath 5min walk 2 waikiki beach,US,-7.5,NULL,NULL,NULL,69,1740,
WYNDHAM VACATION RESORTS ROYAL GARDEN-Sleeps 4,US,-7.5,250,NULL,NULL,500,1741,
İnfinity 1+1 Room İn Taksim İstanbul,TR,1.838541667,NULL,NULL,NULL,369,1742,
hhhhhome,TR,1.838541667,0,NULL,NULL,163,1743,
Çelik apt.,TR,1.838541667,NULL,NULL,NULL,316,1744,
Coogee Luxury Home with Salt Water Pool & Parking,AU,1.336805556,1000,NULL,NULL,520,1745,
Amazing Waikiki Condo,US,-7.5,200,NULL,NULL,400,1746,
Heart of Asian side,TR,1.838541667,NULL,NULL,NULL,200,1747,
Spacious Bondi Beach Studio- 600m from the beach,AU,1.336805556,150,NULL,NULL,161,1748,
Maui Sunset - Condo - Ocean View 1 bedroom  -B109,US,-7.5,0,NULL,NULL,175,1749,
Oma'oma'o Falls ~ Pristine Private Home,US,-7.5,0,NULL,NULL,200,1750,
Nice comfortable bedroom A with private bathroom,US,-7.5,200,NULL,NULL,89,1751,
"Merkezi daire, metroya çok yakın",TR,1.838541667,NULL,NULL,NULL,575,1752,
Gorgeous Flat in Moda,TR,1.838541667,2007,NULL,NULL,501,1753,
Exclusivity in Istanbul City View,TR,1.838541667,1787,8934,26803,1192,1754,
"UWS Apt., Close to Museums, Subways & Central Pk.",US,-7.5,250,1500,NULL,210,1755,
Romantic studio with stunning Galata Tower View,TR,1.838541667,NULL,NULL,NULL,179,1756,
Stop! Look No Further! Leinaala #104 Oceanfront Ocean View 1Bd/1Ba Sleeps 4,US,-7.5,0,NULL,NULL,189,1757,
"Maui Kamaole #H-205 2B/2Ba 3 Mins to Beach Low-Density Property, Ocean View!",US,-7.5,0,NULL,NULL,326,1758,
"Wailea Ekahi #53C Hawaiian Beachfront, 1575 Sqft. Townhome, Renovated!",US,-7.5,0,NULL,NULL,553,1759,
"Kamaole Sands #7-305 1Bd/2Ba, Inner Court, Large Lanai, Near Beach, Sleeps 4",US,-7.5,0,NULL,NULL,171,1760,
"Kihei Bay Vista #C-108 1Bd Near Beach, Great Location, Great Rates! Sleeps 4",US,-7.5,0,NULL,NULL,139,1761,
伊斯坦布尔伊人之家female only(提供女游客全境保护作家客厅文化沙龙导游土耳其旅游注意事项),TR,1.838541667,NULL,NULL,NULL,58,1762,
Good apartment without any noises,TR,1.838541667,NULL,NULL,NULL,227,1763,
"Tatlı, huzurlu",TR,1.838541667,NULL,NULL,NULL,301,1764,
Views To Die For// Studio Rushcutters Bay // Free Parking,AU,1.336805556,500,NULL,NULL,90,1765,
BirdhouseA :),TR,1.838541667,0,NULL,NULL,58,1766,
BRIGHT DOUBLE ROOM 2- Sultanahmet,TR,1.838541667,NULL,NULL,NULL,121,1767,
Sisli Fulya'da keyifli  bir ev,TR,1.838541667,5000,NULL,NULL,148,1768,
cosy room in uskudar,TR,1.838541667,NULL,NULL,NULL,53,1769,
Makana Kai,US,-7.5,NULL,NULL,NULL,150,1770,
Amazing 12th floor 2BD Ko Olina Beach Villa,US,-7.5,0,NULL,NULL,397,1771,
Relax on the Terrace of a Darlinghurst Home,AU,1.336805556,0,650,NULL,151,1772,
live in a painting atelier,TR,1.838541667,791,NULL,NULL,74,1773,
"Cityloft 36, 2+1 Special Flat / Ataşehir",TR,1.838541667,0,NULL,NULL,221,1774,
"Perfect Location, Apt Close to Tamarama and Bondi",AU,1.336805556,0,NULL,NULL,139,1775,
Yakut Hotel,TR,1.838541667,NULL,NULL,NULL,359,1776,
Waikiki Private Close to Everything,US,-7.5,200,NULL,NULL,85,1777,
Residence/ 4 kişilik küçük tatlı bir ev :),TR,1.838541667,NULL,NULL,NULL,111,1778,
"Central suite near Taksim, istiklal",TR,1.838541667,NULL,NULL,NULL,475,1779,
Super convenient entire apartment near Sydney CBD!,AU,1.336805556,200,NULL,NULL,151,1780,
Homely unit in a handy location,AU,1.336805556,NULL,NULL,NULL,151,1781,
Cozy house 10 min from SAW airport w/ King Bed,TR,1.838541667,NULL,NULL,NULL,79,1782,
Old City Cozy Room with Private bathroom in Balat,TR,1.838541667,NULL,NULL,NULL,237,1783,
"原始森林渡假屋:4号独立房间,双人床,写字桌,舒适自然环境｡",AU,1.336805556,NULL,NULL,NULL,60,1784,
Family Room - Idylle Hotel,TR,1.838541667,NULL,NULL,NULL,891,1785,
"Taksim, Beyoğlu, Turkey Deluxe Room Sq. 3 Min.Walk",TR,1.838541667,NULL,NULL,NULL,111,1786,
ZT Homes Economic Suite,TR,1.838541667,0,NULL,NULL,174,1787,
"Metrobuse,ulasima yakin lüks daire",TR,1.838541667,NULL,NULL,NULL,142,1788,
Charming Private Studio in LES,US,-7.5,NULL,1000,3600,160,1789,
Panorama Hanı,TR,1.838541667,NULL,NULL,NULL,74,1790,
Popular Rainforest Hideaway,US,-7.5,NULL,NULL,NULL,258,1791,
Affordable Room Attached Private Balcony,TR,1.838541667,NULL,NULL,NULL,63,1792,
Cozy Harlem Home,US,-7.5,NULL,NULL,NULL,125,1793,
İstanbulun en merkezi ve tarihi ilçesinde yaşam,TR,1.838541667,NULL,NULL,NULL,132,1794,
Amazing Terrace view in Galata,TR,1.838541667,0,NULL,NULL,527,1795,
【福田口岸/香港落马洲】精品舒适一居室,CN,2.643518519,NULL,NULL,NULL,393,1796,
★BABU HOUSE ★ Bed in Mixed Dormitory ★ Taksim ★,TR,1.838541667,0,NULL,NULL,79,1797,
Spacious room with private floor in 3 story home,AU,1.336805556,0,NULL,NULL,60,1798,
STUDIO FOR RENT 0+1 (1),TR,1.838541667,NULL,NULL,NULL,221,1799,
Modern Apt minutes to city and beaches,AU,1.336805556,150,NULL,NULL,109,1800,
★LAVANTA HOTEL★ SINGLE ROOM + BREAKFAST in TAKSIM,TR,1.838541667,NULL,NULL,NULL,195,1801,
"süper manzaralı yazlık ,kışlık 2+1",TR,1.838541667,2000,2000,4000,148,1802,
Modern room private balcony and bathroom,AU,1.336805556,NULL,NULL,NULL,75,1803,
Close to EELS rugby club n CBD,AU,1.336805556,NULL,NULL,NULL,14,1804,
"Nice Cozy Room in BROOKLYN, NYC, NY, Bushwick",US,-7.5,NULL,NULL,NULL,33,1805,
[Darling Harbour] Private Room in Morden House,AU,1.336805556,150,NULL,NULL,37,1806,
Ataşehir,TR,1.838541667,NULL,NULL,NULL,279,1807,
NY WORLD KONAKLAMA,TR,1.838541667,NULL,NULL,NULL,269,1808,
BEŞBEŞ,TR,1.838541667,NULL,NULL,NULL,121,1809,
Share in NYC's trendy East Village,US,-7.5,100,649,2500,89,1810,
the best location in taksim. hotel apt. 3rd floor,TR,1.838541667,NULL,NULL,NULL,206,1811,
Küçük sakin temiz ve tatlı bir yer Bekleriz ),TR,1.838541667,NULL,NULL,NULL,132,1812,
İstanbul'un Merkezinde Sessiz ve Güvenli Eviniz,TR,1.838541667,0,NULL,NULL,475,1813,
APART HOTEL,TR,1.838541667,0,NULL,NULL,121,1814,
Kadikoy Kalamis Suit-HugeTerras with Sea View !,TR,1.838541667,0,NULL,NULL,833,1815,
Istanbul Ortakoy Besiktas Boutique Hotel 3 Person,TR,1.838541667,NULL,NULL,NULL,221,1816,
Private Garden “Pi House Villa Garden” in Cihangir,TR,1.838541667,530,NULL,NULL,316,1817,
Private room for solo travellers,TR,1.838541667,NULL,NULL,NULL,179,1818,
Dee Why Home with a View,AU,1.336805556,500,NULL,NULL,266,1819,
Sharing apartment,TR,1.838541667,NULL,NULL,NULL,58,1820,
luxury apartment 02 in Taksim,TR,1.838541667,NULL,NULL,NULL,601,1821,
3+1 evimiz metrobüse 10 dakika yürüme mesafesi,TR,1.838541667,NULL,NULL,NULL,100,1822,
Great location sweet home Atatürk airport 5 minute,TR,1.838541667,NULL,NULL,NULL,163,1823,
Green Flash Guest House / Ohana,US,-7.5,0,550,1850,89,1824,
Manly Harbour View,AU,1.336805556,2000,NULL,NULL,399,1825,
"new, cosy, closed to metro station, boat piere,",TR,1.838541667,550,NULL,NULL,237,1826,
Sessiz ve güvenli bir ev,TR,1.838541667,NULL,NULL,NULL,58,1827,
"Center of Kadikoy, Moda",TR,1.838541667,0,NULL,NULL,179,1828,
Ev,TR,1.838541667,NULL,NULL,NULL,90,1829,
Private Room (Bunk-bed) near UNSW Kensington,AU,1.336805556,0,NULL,NULL,50,1830,
"Beylerbeyineyürüme mesefesinde , metrobüse 100mt.",TR,1.838541667,0,NULL,NULL,427,1831,
"Cosy Room for Passengers in Beşiktaş, İstanbul!",TR,1.838541667,NULL,NULL,NULL,127,1832,
Kurtuluş merkezde kiralık,TR,1.838541667,NULL,NULL,NULL,248,1833,
Wheelchair Accessible Private Room,AU,1.336805556,500,NULL,NULL,119,1834,
180 Degree Bosphorus View Apt with Balconies,TR,1.838541667,0,NULL,NULL,1698,1835,
"Bright, Clean, Quiet, Modern",US,-7.5,100,NULL,1400,65,1836,
PRIVATE TERRACE *** 3 ROOM *** TAKSIM,TR,1.838541667,NULL,NULL,NULL,448,1837,
"Bosphorusbridge view, high ceiling,balcony  12sq",TR,1.838541667,NULL,NULL,NULL,248,1838,
Quiet and clean apartment.,AU,1.336805556,NULL,NULL,NULL,43,1839,
Well-designed cozy home in the heart of city,TR,1.838541667,0,NULL,NULL,148,1840,
007 Residence (13) - Enjoy the great open view,TR,1.838541667,NULL,NULL,NULL,169,1841,
Enjoy TAKSIM and SULTANAHMET !.. (2),TR,1.838541667,0,NULL,NULL,316,1842,
Large 1-bedroom in Brooklyn,US,-7.5,500,800,3000,115,1843,
Molton Design Studio Rooms,TR,1.838541667,NULL,NULL,NULL,169,1844,
Nezih bir ortam,TR,1.838541667,NULL,NULL,NULL,148,1845,
"Comfortable Apartment, Next to Galata Tower",TR,1.838541667,NULL,NULL,NULL,200,1846,
CİHANGİR MERKEZDE HARİKA APART DAİRELER,TR,1.838541667,NULL,NULL,NULL,174,1847,
Rare 2 Bedroom + Loft Townhouse on the North Shore,US,-7.5,300,NULL,NULL,341,1848,
★ Bright Sydney CBD Studio Apt with Balcony 49★,AU,1.336805556,0,NULL,NULL,161,1849,
罗湖/文锦渡口岸､地王万象城､东门商圈､黄贝岭地铁+1.8米大床+公寓式酒店+日租､月租､短租,CN,2.643518519,NULL,NULL,NULL,699,1850,
